T	Rxx_Sept 2024_#2 by Chris
80.5042	0.5963286
80.5232	0.5963678
80.5439	0.5964167
80.5574	0.5964167
80.5703	0.596451
80.5911	0.596451
80.6107	0.5964826
80.6243	0.5964826
80.6374	0.59652
80.6575	0.59652
80.6768	0.596559
80.6906	0.596559
80.7105	0.5965858
80.7247	0.5965858
80.7447	0.5966226
80.7581	0.5966586
80.777	0.5966586
80.7909	0.5967
80.8039	0.5967
80.8244	0.5967317
80.8378	0.5967317
80.8566	0.5967633
80.8772	0.5967633
80.8906	0.5967963
80.9066	0.5967963
80.9269	0.5968391
80.9392	0.5968391
80.9535	0.596877
80.9731	0.5969114
80.9924	0.5969114
81.0063	0.5969357
81.0193	0.5969357
81.0425	0.5969927
81.0546	0.5969927
81.0683	0.5970014
81.0895	0.5970014
81.1094	0.597048
81.1227	0.597048
81.1423	0.5970917
81.1566	0.5970917
81.175	0.5969567
81.1891	0.5969567
81.2085	0.597164
81.2212	0.5971612
81.2421	0.5971612
81.2551	0.5972341
81.2746	0.5972341
81.2885	0.5972714
81.3019	0.5972714
81.3245	0.5973023
81.3375	0.5973023
81.3591	0.5973442
81.3735	0.5973442
81.3937	0.5973721
81.4055	0.5973721
81.4202	0.5974001
81.4397	0.5974536
81.4597	0.5974536
81.4736	0.5974872
81.4918	0.5974872
81.5062	0.5975229
81.5266	0.5975229
81.5392	0.5975575
81.5531	0.5975575
81.5726	0.5975932
81.5932	0.5975932
81.6057	0.5976334
81.6264	0.5976334
81.6396	0.5976694
81.6595	0.597701
81.6726	0.597701
81.6921	0.5977438
81.7063	0.5977438
81.726	0.5977569
81.7397	0.5977569
81.7533	0.5978052
81.773	0.5978052
81.7928	0.5978401
81.806	0.5978401
81.8258	0.5978916
81.8394	0.5978916
81.8524	0.5979244
81.8723	0.5979244
81.892	0.5979563
81.9061	0.5979563
81.9123	0.5979885
81.9381	0.5980204
81.9573	0.5980204
81.9686	0.5980695
81.987	0.5980695
82.0148	0.5980937
82.0219	0.5980937
82.0411	0.5981371
82.0568	0.5981371
82.07	0.5981704
82.0917	0.5981704
82.1152	0.5981982
82.131	0.5981982
82.1442	0.5982356
82.1461	0.5982691
82.1757	0.5982691
82.1932	0.5983242
82.2065	0.5983242
82.224	0.5983381
82.2319	0.5983381
82.2573	0.5983889
82.2714	0.5983889
82.2794	0.5984112
82.3073	0.5984112
82.3248	0.5984437
82.3373	0.5984437
82.3479	0.5984797
82.3768	0.5984797
82.396	0.5985007
82.4102	0.5985528
82.4174	0.5985528
82.4419	0.5985855
82.4595	0.5985855
82.4642	0.5986351
82.4887	0.5986351
82.5047	0.5986638
82.5205	0.5986638
82.5452	0.5987047
82.561	0.5987047
82.5761	0.5987344
82.5911	0.5987344
82.6045	0.5987614
82.6264	0.5987977
82.6381	0.5987977
82.6695	0.5988209
82.6778	0.5988209
82.6798	0.5988667
82.7035	0.5988667
82.7162	0.5989057
82.7416	0.5989057
82.7541	0.598966
82.7779	0.598966
82.7921	0.5989622
82.8074	0.5989622
82.8242	0.5990273
82.8342	0.5990273
82.851	0.599062
82.8697	0.5990917
82.8856	0.5990917
82.9035	0.5991345
82.9255	0.5991345
82.9334	0.5991681
82.96	0.5991681
82.977	0.5991924
82.9886	0.5991924
83.0072	0.5992368
83.0182	0.5992368
83.0455	0.5993028
83.059	0.5993028
83.0715	0.5993309
83.0834	0.5993309
83.1083	0.5993637
83.1286	0.5993989
83.1447	0.5993989
83.1574	0.5994313
83.1708	0.5994313
83.1939	0.5994619
83.1989	0.5994619
83.2192	0.5994902
83.2477	0.5994902
83.2585	0.5995347
83.2687	0.5995347
83.2839	0.5995797
83.3052	0.5995797
83.3207	0.5996119
83.3359	0.5996119
83.3625	0.5996519
83.3744	0.5996702
83.3862	0.5996702
83.4034	0.5997081
83.4178	0.5997081
83.4377	0.5997474
83.4564	0.5997474
83.4698	0.599772
83.4897	0.599772
83.5067	0.5998126
83.5239	0.5998527
83.5339	0.5998527
83.5564	0.5998527
83.5734	0.5998824
83.5925	0.5999116
83.6076	0.5999116
83.6182	0.5999517
83.6449	0.5999517
83.6524	0.5999934
83.672	0.5999934
83.6851	0.6000479
83.7066	0.6000479
83.7177	0.6000611
83.7338	0.6000611
83.7547	0.6001074
83.7734	0.6001074
83.7873	0.60015
83.8116	0.6001715
83.8243	0.6001715
83.8408	0.6002215
83.8554	0.6002215
83.8716	0.6002424
83.8787	0.6002424
83.9155	0.6002923
83.9243	0.6002923
83.9271	0.600339
83.9575	0.600339
83.9721	0.6003643
83.9926	0.6003643
84.0058	0.6004129
84.0266	0.6004271
84.0388	0.6004271
84.0539	0.6004664
84.0663	0.6004664
84.0963	0.600492
84.1069	0.600492
84.1236	0.6005526
84.1382	0.6005526
84.1556	0.6005995
84.1685	0.6005995
84.1869	0.6006079
84.2092	0.6006079
84.2233	0.6006516
84.2362	0.6006516
84.2567	0.6006824
84.2785	0.6007192
84.2918	0.6007192
84.3064	0.6007358
84.3226	0.6007358
84.3404	0.6007814
84.3537	0.6007814
84.3732	0.6008174
84.3868	0.6008174
84.4056	0.6008665
84.4195	0.6008665
84.4322	0.6008828
84.4551	0.6008828
84.4745	0.6009221
84.4889	0.6009712
84.5028	0.6009712
84.5218	0.6009911
84.541	0.6009911
84.5559	0.6010498
84.5752	0.6010498
84.5883	0.6010885
84.6023	0.6010885
84.6231	0.6011152
84.6419	0.6011152
84.6552	0.601155
84.6697	0.601155
84.6961	0.6011785
84.7092	0.6012224
84.7227	0.6012224
84.7427	0.6012518
84.756	0.6012518
84.7754	0.6013091
84.7899	0.6013091
84.8079	0.6013029
84.8228	0.6013029
84.8357	0.6013678
84.8554	0.6013678
84.8694	0.6014022
84.8884	0.6014022
84.9092	0.6014479
84.9222	0.6014479
84.9417	0.6014747
84.9557	0.6015058
84.9695	0.6015058
84.989	0.6015533
85.0028	0.6015533
85.0224	0.6015803
85.0362	0.6015803
85.0553	0.6016299
85.0694	0.6016299
85.0892	0.6016498
85.1085	0.6016498
85.122	0.601688
85.1353	0.601688
85.1546	0.6017166
85.1748	0.6017589
85.1888	0.6017589
85.2017	0.6018023
85.2225	0.6018023
85.2424	0.601841
85.2552	0.601841
85.2688	0.6018702
85.2891	0.6018702
85.3074	0.6019133
85.3223	0.6019133
85.3396	0.6019343
85.3534	0.6019343
85.3718	0.6019877
85.3862	0.6019877
85.4067	0.602024
85.4201	0.6020365
85.4393	0.6020365
85.4559	0.602099
85.4692	0.602099
85.4879	0.6021274
85.5025	0.6021274
85.5229	0.6021563
85.541	0.6021563
85.5547	0.6021978
85.5686	0.6021978
85.5888	0.6022207
85.6021	0.6022207
85.6212	0.6022692
85.6419	0.6022992
85.6559	0.6022992
85.6687	0.602338
85.6889	0.602338
85.7021	0.6023608
85.7223	0.6023608
85.7379	0.6023925
85.7515	0.6023925
85.7703	0.6024353
85.7907	0.6024353
85.8049	0.6024678
85.8238	0.6024678
85.8382	0.6025149
85.8509	0.6025149
85.8715	0.6025332
85.8915	0.6025799
85.904	0.6025799
85.9249	0.6026205
85.9384	0.6026205
85.9504	0.6026385
85.971	0.6026385
85.9898	0.6026824
86.0038	0.6026824
86.0231	0.6027195
86.0382	0.6027195
86.0508	0.6027683
86.0708	0.6027683
86.0903	0.6027752
86.1047	0.6027752
86.1231	0.6028335
86.138	0.6028581
86.1566	0.6028581
86.171	0.6028987
86.185	0.6028987
86.2037	0.6029304
86.2231	0.6029304
86.2382	0.6029568
86.252	0.6029568
86.2718	0.6029969
86.2901	0.6029969
86.3051	0.6030337
86.3155	0.6030337
86.3428	0.6030763
86.3572	0.6030943
86.37	0.6030943
86.3846	0.603157
86.4015	0.603157
86.4208	0.603181
86.4426	0.603181
86.4585	0.6032249
86.4718	0.6032249
86.4874	0.6032655
86.4949	0.6032655
86.5242	0.6033081
86.5295	0.6033081
86.5456	0.6033419
86.5692	0.6033419
86.5867	0.6033654
86.6068	0.6034185
86.622	0.6034185
86.6371	0.6034453
86.6526	0.6034453
86.6663	0.6034654
86.6809	0.6034654
86.6989	0.6035083
86.7207	0.6035083
86.7345	0.6035743
86.7498	0.6035743
86.7647	0.6035814
86.7939	0.603628
86.8091	0.603628
86.8264	0.603672
86.8393	0.603672
86.8567	0.6036981
86.8762	0.6036981
86.8905	0.6037281
86.9107	0.6037281
86.9229	0.6037641
86.9405	0.6037641
86.9591	0.6038053
86.9706	0.6038053
86.9924	0.6038337
87.0047	0.6038337
87.0242	0.603873
87.0358	0.603873
87.049	0.6039346
87.0663	0.6039684
87.088	0.6039684
87.1039	0.6039881
87.1176	0.6039881
87.1334	0.6040412
87.1469	0.6040412
87.1644	0.6040568
87.1823	0.6040568
87.205	0.6040971
87.2223	0.6040971
87.2419	0.604126
87.2617	0.604126
87.2723	0.6041648
87.2825	0.6041648
87.3038	0.6042098
87.3193	0.6042537
87.3406	0.6042537
87.354	0.6042834
87.3644	0.6042834
87.3888	0.6043153
87.409	0.6043153
87.4231	0.6043254
87.4325	0.6043254
87.451	0.6043903
87.4811	0.6043903
87.4889	0.6044329
87.5112	0.6044536
87.5151	0.6044536
87.5404	0.6044926
87.5599	0.6044926
87.5679	0.6045286
87.5823	0.6045286
87.6006	0.6045701
87.6163	0.6045701
87.6351	0.6045889
87.6557	0.6045889
87.6734	0.6046388
87.6885	0.6046388
87.703	0.6046674
87.7164	0.6046674
87.7385	0.6047162
87.7564	0.6047539
87.7683	0.6047539
87.7835	0.6047657
87.8035	0.6047657
87.8189	0.6048185
87.839	0.6048185
87.8533	0.6048483
87.8709	0.6048483
87.8882	0.6048799
87.9019	0.6048799
87.9229	0.6049132
87.9399	0.6049132
87.9602	0.6049557
87.9722	0.6049557
87.9918	0.6049947
88.0091	0.6050185
88.0213	0.6050185
88.0412	0.6050741
88.0566	0.6050741
88.0688	0.6050997
88.0835	0.6050997
88.103	0.6051306
88.1189	0.6051306
88.1348	0.6051698
88.1513	0.6051698
88.1707	0.6051903
88.1837	0.6051903
88.2005	0.6052293
88.2201	0.6052293
88.2351	0.6052588
88.251	0.6052961
88.2746	0.6052961
88.2884	0.6053441
88.3094	0.6053441
88.3196	0.6053662
88.3419	0.6053662
88.3558	0.6053948
88.3731	0.6053948
88.3906	0.6054448
88.4045	0.6054448
88.4182	0.6054808
88.4374	0.6055045
88.455	0.6055045
88.4676	0.6055427
88.4868	0.6055427
88.5027	0.6055812
88.5152	0.6055812
88.5357	0.6056125
88.5594	0.6056125
88.5692	0.6056747
88.5857	0.6056747
88.6064	0.6056709
88.6236	0.6056709
88.6358	0.6057221
88.6539	0.6057221
88.6672	0.6057546
88.6852	0.6057969
88.7029	0.6057969
88.7233	0.6058427
88.7374	0.6058427
88.7503	0.605877
88.7721	0.605877
88.7866	0.6059112
88.8057	0.6059112
88.8195	0.6059472
88.8344	0.6059472
88.8511	0.6060118
88.8736	0.6060118
88.8865	0.6060219
88.905	0.6060219
88.9205	0.606044
88.9378	0.6060776
88.9532	0.6060776
88.9699	0.6061345
88.9871	0.6061345
89.0025	0.6061724
89.0191	0.6061724
89.0363	0.6061904
89.0518	0.6061904
89.0724	0.6062352
89.0896	0.6062352
89.1051	0.6062554
89.119	0.6062554
89.1344	0.6063102
89.1518	0.6063102
89.1672	0.6063293
89.1877	0.606389
89.2005	0.606389
89.2183	0.6064294
89.2346	0.6064294
89.2521	0.6064608
89.2675	0.6064608
89.285	0.6064801
89.3013	0.6064801
89.3186	0.6065319
89.3384	0.6065319
89.351	0.6065617
89.3705	0.6065963
89.3882	0.6065963
89.4038	0.6066579
89.422	0.6066579
89.4381	0.6066746
89.4565	0.6066746
89.4693	0.6067073
89.4874	0.6067073
89.5039	0.6067294
89.5195	0.6067294
89.5366	0.6067668
89.5535	0.6067668
89.5705	0.6068057
89.5867	0.6068057
89.6031	0.6068521
89.6208	0.6068794
89.6371	0.6068794
89.6538	0.6069192
89.6694	0.6069192
89.6831	0.6069675
89.7073	0.6069675
89.7231	0.6069866
89.7368	0.6069866
89.7539	0.6070352
89.7711	0.6070352
89.7867	0.6070682
89.803	0.6070682
89.8161	0.6071104
89.8365	0.6071448
89.8565	0.6071448
89.872	0.6071734
89.8864	0.6071734
89.902	0.6072084
89.9193	0.6072084
89.9387	0.6072413
89.9514	0.6072413
89.9679	0.6072754
89.9853	0.6072754
90.0015	0.6073117
90.0189	0.6073117
90.0385	0.6073518
90.0524	0.6073518
90.0695	0.6073755
90.0885	0.6074303
90.1049	0.6074303
90.1188	0.6074576
90.1337	0.6074576
90.1518	0.6074792
90.1712	0.6074792
90.1836	0.6075466
90.2047	0.6075466
90.2213	0.6075741
90.2343	0.6075741
90.2501	0.6076188
90.2703	0.6076188
90.2873	0.6076409
90.3013	0.6076409
90.3218	0.6076723
90.3362	0.6077238
90.3497	0.6077238
90.3688	0.6077356
90.3892	0.6077356
90.4016	0.6077732
90.418	0.6077732
90.4387	0.6078057
90.4522	0.6078057
90.4719	0.6078463
90.4878	0.6078463
90.5027	0.6078848
90.5191	0.6078848
90.5348	0.6079431
90.5559	0.6079478
90.5699	0.6079478
90.5869	0.6079835
90.6026	0.6079835
90.6228	0.6080478
90.64	0.6080478
90.6526	0.6080694
90.669	0.6080694
90.689	0.6081163
90.7056	0.6081163
90.7176	0.608143
90.7388	0.608143
90.7521	0.608196
90.7727	0.6082109
90.7853	0.6082109
90.8003	0.6082668
90.8182	0.6082668
90.8351	0.6082715
90.852	0.6082715
90.8698	0.608299
90.8874	0.608299
90.9009	0.6083571
90.9209	0.6083571
90.9373	0.6083858
90.9486	0.6083858
90.9715	0.6084199
90.9915	0.6084512
91.0005	0.6084512
91.0169	0.6084932
91.038	0.6084932
91.0518	0.6085371
91.0712	0.6085371
91.0912	0.6085522
91.1038	0.6085522
91.1227	0.6085871
91.1375	0.6085871
91.1532	0.6086553
91.1699	0.6086553
91.1907	0.6086699
91.2031	0.6086699
91.2208	0.6087332
91.2344	0.6087332
91.2485	0.6087619
91.2722	0.608769
91.2832	0.608769
91.3054	0.6088159
91.3254	0.6088159
91.3374	0.6088303
91.3586	0.6088303
91.3637	0.6088819
91.3864	0.6088819
91.4073	0.6089326
91.4238	0.6089326
91.4362	0.6089422
91.4564	0.6089422
91.4675	0.6089907
91.4837	0.6089907
91.5011	0.6090235
91.5211	0.6090463
91.5338	0.6090463
91.5538	0.6091037
91.57	0.6091037
91.5859	0.6091489
91.6005	0.6091489
91.6182	0.6091768
91.6362	0.6091768
91.6528	0.6091958
91.6673	0.6091958
91.6869	0.6092616
91.7015	0.6092853
91.7193	0.6092853
91.7342	0.6093161
91.7545	0.6093161
91.7665	0.6093507
91.7846	0.6093507
91.8064	0.6093805
91.8195	0.6093805
91.8362	0.6094105
91.8507	0.6094105
91.8689	0.6094432
91.8886	0.6094432
91.9021	0.6094907
91.9217	0.609512
91.9391	0.609512
91.9586	0.609546
91.9701	0.609546
91.9883	0.6095989
92.003	0.6095989
92.0191	0.6096475
92.0375	0.6096475
92.0515	0.6096906
92.0716	0.6096906
92.0844	0.6097127
92.1054	0.6097127
92.1191	0.6097522
92.1379	0.6097522
92.1554	0.6097754
92.1692	0.6098182
92.1839	0.6098182
92.2051	0.6098542
92.219	0.6098542
92.2355	0.6098722
92.2494	0.6098722
92.2691	0.6099317
92.2858	0.6099317
92.3014	0.6099663
92.3165	0.6099663
92.3355	0.6099953
92.3509	0.6099953
92.37	0.6100109
92.3841	0.6100109
92.4056	0.6100665
92.4198	0.610096
92.431	0.610096
92.4485	0.610154
92.472	0.610154
92.4823	0.6101739
92.4987	0.6101739
92.5215	0.6102037
92.5364	0.6102037
92.5567	0.6102304
92.5672	0.6102304
92.5837	0.6102912
92.6043	0.6102912
92.6196	0.6103207
92.6362	0.6103207
92.6549	0.6103608
92.6684	0.6103941
92.6884	0.6103941
92.7019	0.6104066
92.7195	0.6104066
92.7312	0.6104693
92.7486	0.6104693
92.7699	0.6104854
92.7867	0.6104854
92.8028	0.610519
92.8226	0.610519
92.8344	0.6105574
92.8562	0.6106
92.8694	0.6106
92.8834	0.6106
92.9036	0.6106403
92.9187	0.6106873
92.9361	0.6106873
92.9496	0.6106883
92.967	0.6106883
92.9852	0.6107423
93.0046	0.6107423
93.0175	0.6107876
93.0336	0.6107876
93.0533	0.6108111
93.0674	0.6108111
93.0846	0.6108643
93.1054	0.6108842
93.1203	0.6108842
93.1392	0.6109243
93.1526	0.6109243
93.1746	0.6109772
93.1843	0.6109772
93.199	0.6110159
93.2175	0.6110159
93.2395	0.6110339
93.2601	0.6110339
93.2732	0.6110637
93.2917	0.6110637
93.3056	0.6110912
93.3229	0.611149
93.3372	0.611149
93.3562	0.6111809
93.367	0.6111809
93.3802	0.611218
93.4016	0.611218
93.4222	0.6112333
93.4336	0.6112333
93.4482	0.6112649
93.4672	0.6112649
93.4815	0.6113328
93.5011	0.6113328
93.5208	0.611356
93.5335	0.611356
93.5474	0.6113757
93.5663	0.6113757
93.5877	0.6113841
93.6011	0.6114436
93.6154	0.6114436
93.6361	0.6114815
93.6489	0.6114815
93.6689	0.6115074
93.685	0.6115074
93.7033	0.6115431
93.7228	0.6115431
93.7372	0.6115966
93.758	0.6115966
93.7716	0.6116359
93.7847	0.6116359
93.8044	0.6116495
93.8184	0.6116923
93.8372	0.6116923
93.8496	0.6117223
93.8637	0.6117223
93.8824	0.6117605
93.9037	0.6117605
93.9179	0.6117998
93.9334	0.6117998
93.9513	0.6118448
93.9707	0.6118448
93.9853	0.6118696
93.9993	0.6118696
94.0173	0.6118884
94.0322	0.6118884
94.0536	0.611928
94.0704	0.611976
94.0844	0.611976
94.1047	0.6120095
94.1179	0.6120095
94.1379	0.6120319
94.1534	0.6120319
94.1644	0.6120741
94.1846	0.6120741
94.2049	0.6120957
94.2175	0.6120957
94.2342	0.6121435
94.2524	0.6121816
94.2678	0.6121816
94.2864	0.6122113
94.3011	0.6122113
94.3217	0.6122534
94.3333	0.6122534
94.3534	0.6122823
94.3688	0.6122823
94.3879	0.6123399
94.3976	0.6123399
94.4189	0.6123633
94.437	0.6123633
94.4518	0.6124162
94.4717	0.6124162
94.4857	0.6124434
94.5026	0.6124727
94.518	0.6124727
94.5354	0.612489
94.551	0.612489
94.569	0.6125389
94.5911	0.6125389
94.6008	0.612579
94.615	0.612579
94.6338	0.6126047
94.6551	0.6126047
94.6702	0.6126461
94.6815	0.6126461
94.6994	0.612708
94.7147	0.612708
94.7342	0.6127266
94.7548	0.6127661
94.7688	0.6127661
94.7837	0.6128043
94.8025	0.6128043
94.8158	0.612846
94.8346	0.612846
94.8475	0.61286
94.8692	0.61286
94.8892	0.612909
94.9033	0.612909
94.9167	0.6129609
94.9327	0.6129609
94.9528	0.6129734
94.9732	0.6130233
94.984	0.6130233
95.004	0.6130438
95.0183	0.6130438
95.0311	0.6130724
95.0514	0.6130724
95.0654	0.613116
95.0863	0.613116
95.1049	0.6131464
95.1201	0.6131464
95.1327	0.6131826
95.1536	0.6131826
95.1672	0.6132039
95.1871	0.6132039
95.2007	0.6132617
95.2208	0.6132922
95.2351	0.6132922
95.2561	0.6133375
95.2691	0.6133375
95.2828	0.6133585
95.3029	0.6133585
95.3164	0.6133861
95.3355	0.6133861
95.3484	0.6134316
95.3676	0.6134316
95.3878	0.613442
95.3965	0.613442
95.4152	0.6135042
95.4358	0.613535
95.4495	0.613535
95.4636	0.6135544
95.483	0.6135544
95.5045	0.613598
95.5174	0.613598
95.5328	0.6136376
95.5508	0.6136376
95.5713	0.6136517
95.5901	0.6136517
95.6052	0.613715
95.619	0.613715
95.6388	0.6137463
95.6532	0.6137955
95.6668	0.6137955
95.6858	0.6138093
95.7003	0.6138093
95.7126	0.6138601
95.7341	0.6138601
95.7536	0.6139119
95.7676	0.6139119
95.7898	0.613922
95.8018	0.613922
95.8209	0.6139604
95.8318	0.6139604
95.8531	0.6140172
95.8674	0.6140172
95.888	0.6140442
95.899	0.6140442
95.9206	0.6140556
95.9336	0.6140916
95.9543	0.6140916
95.9655	0.6141528
95.988	0.6141528
96.0056	0.61418
96.0186	0.61418
96.0332	0.6142359
96.0533	0.6142359
96.0667	0.6142458
96.0863	0.6142458
96.1009	0.6143019
96.1132	0.6143019
96.1316	0.6143368
96.1498	0.6143652
96.17	0.6143652
96.1822	0.6143898
96.2037	0.6143898
96.2148	0.614414
96.2357	0.614414
96.2545	0.6144743
96.267	0.6144743
96.2879	0.6144893
96.3014	0.6144893
96.3167	0.6145395
96.3365	0.6145395
96.3472	0.6145845
96.3675	0.614585
96.3816	0.614585
96.402	0.6146385
96.418	0.6146385
96.4381	0.6146614
96.4525	0.6146614
96.4721	0.6147198
96.4844	0.6147198
96.5063	0.614737
96.5167	0.614737
96.5371	0.6147809
96.5518	0.6147809
96.5645	0.6148259
96.5852	0.6148286
96.6046	0.6148286
96.6155	0.614854
96.6316	0.614854
96.6455	0.6149023
96.6651	0.6149023
96.685	0.6149448
96.6997	0.6149448
96.7182	0.6149781
96.7325	0.6149781
96.7468	0.6150274
96.7654	0.6150274
96.785	0.6150604
96.7984	0.6150604
96.8183	0.6150987
96.8335	0.6151202
96.8442	0.6151202
96.8649	0.615151
96.885	0.615151
96.9007	0.6151707
96.9194	0.6151707
96.9327	0.6152219
96.9525	0.6152219
96.9674	0.6152723
96.9857	0.6152723
97.0008	0.6153215
97.0218	0.6153215
97.0326	0.6153297
97.0525	0.6153297
97.0656	0.6153673
97.08	0.6153673
97.0984	0.615394
97.1196	0.6154369
97.134	0.6154369
97.1448	0.6154723
97.1677	0.6154723
97.1797	0.61549
97.2011	0.61549
97.2141	0.6155334
97.234	0.6155334
97.2543	0.6155757
97.2687	0.6155757
97.2805	0.6156106
97.3026	0.6156106
97.3147	0.6156288
97.3345	0.6156927
97.3488	0.6156927
97.3691	0.6157246
97.3836	0.6157246
97.4017	0.615765
97.4132	0.615765
97.4308	0.6157944
97.4509	0.6157944
97.4691	0.6158261
97.4837	0.6158261
97.5021	0.6158506
97.5152	0.6158506
97.5354	0.6158768
97.5505	0.6159327
97.5696	0.6159327
97.5847	0.6159599
97.5976	0.6159599
97.6167	0.6159976
97.6299	0.6159976
97.6536	0.616035
97.6669	0.616035
97.6857	0.6160852
97.7	0.6160852
97.7136	0.6161015
97.7335	0.6161015
97.7487	0.6161386
97.7674	0.616155
97.7798	0.616155
97.8017	0.6162019
97.8216	0.6162019
97.8357	0.6162387
97.8479	0.6162387
97.8668	0.6162878
97.8876	0.6162878
97.9012	0.6163195
97.9155	0.6163195
97.9348	0.6163478
97.9499	0.6163478
97.9718	0.6163909
97.984	0.6163909
97.996	0.6164157
98.0163	0.6164408
98.0301	0.6164408
98.0492	0.6164855
98.0696	0.6164855
98.0811	0.6165388
98.1013	0.6165388
98.117	0.6165652
98.1294	0.6165652
98.1493	0.6166112
98.168	0.6166112
98.1815	0.6166484
98.1962	0.6166484
98.2161	0.6166612
98.2296	0.6166612
98.2496	0.6166993
98.2714	0.6167408
98.2837	0.6167408
98.2984	0.6167711
98.3163	0.6167711
98.3372	0.6168363
98.3485	0.6168363
98.3694	0.6168663
98.3819	0.6168663
98.4035	0.616857
98.417	0.616857
98.4327	0.6169266
98.4452	0.6169266
98.4723	0.6169672
98.4845	0.6170043
98.5036	0.6170043
98.5213	0.6170095
98.5321	0.6170095
98.5532	0.6170662
98.5678	0.6170662
98.5854	0.6170976
98.5985	0.6170976
98.6198	0.6171382
98.6308	0.6171382
98.6519	0.6171794
98.665	0.6171794
98.6841	0.6171868
98.6969	0.6172506
98.7194	0.6172506
98.7313	0.6172659
98.7468	0.6172659
98.7668	0.617304
98.7785	0.617304
98.7979	0.6173379
98.8136	0.6173379
98.8332	0.6173499
98.8543	0.6173499
